2025-06-05 06:29:03,022 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2025-06-05 06:29:03,069 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2025-06-05 06:29:03,069 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2025-06-05 06:29:03,069 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2025-06-05 06:29:03,069 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2025-06-05 06:29:03,069 INFO  SwAddin.cs: 197 - Setting up callbacks
2025-06-05 06:29:03,069 INFO  SwAddin.cs: 201 - Setting up command manager
2025-06-05 06:29:03,069 INFO  SwAddin.cs: 204 - Adding command manager
2025-06-05 06:29:03,069 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2025-06-05 06:29:03,085 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2025-06-05 06:29:03,085 INFO  SwAddin.cs: 210 - Adding event handlers
2025-06-05 06:29:03,100 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2025-06-05 06:30:24,025 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2025-06-05 06:30:26,088 INFO  SwAddin.cs: 313 - Saving assembly
2025-06-05 06:30:27,322 INFO  SwAddin.cs: 316 - Opening property manager
2025-06-05 06:30:27,385 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2025-06-05 06:30:27,385 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Assem1
2025-06-05 06:30:27,385 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2025-06-05 06:30:27,400 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-06-05 06:30:27,400 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wrist link-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1136 - Found 41 in wrist link-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wrist link-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from end link-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1136 - Found 27 in end link-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in end link-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1136 - Found 33 in base-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shoulderlink-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1136 - Found 37 in shoulderlink-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shoulderlink-1
2025-06-05 06:30:27,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from elbow link-1
2025-06-05 06:30:27,447 INFO  ExportHelperExtension.cs: 1136 - Found 45 in elbow link-1
2025-06-05 06:30:27,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in elbow link-1
2025-06-05 06:30:27,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SHOULDER JOINT-1
2025-06-05 06:30:27,447 INFO  ExportHelperExtension.cs: 1136 - Found 50 in SHOULDER JOINT-1
2025-06-05 06:30:27,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SHOULDER JOINT-1
2025-06-05 06:30:27,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2025-06-05 06:30:27,478 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Assem1
2025-06-05 06:30:27,478 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2025-06-05 06:30:27,478 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-06-05 06:30:27,478 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-06-05 06:30:27,478 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist link-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1136 - Found 41 in wrist link-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in wrist link-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from end link-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1136 - Found 27 in end link-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in end link-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1136 - Found 33 in base-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in base-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulderlink-1
2025-06-05 06:30:27,494 INFO  ExportHelperExtension.cs: 1136 - Found 37 in shoulderlink-1
